1192500 64.489413 23.125458 41.363955	477 12.965718984603882 18.308913230895996 12.88788890838623 12.667878150939941 13.741934776306152 12.565174102783203 17.444488525390625 19.173337936401367
1195000 64.695461 19.361175 45.334286	478 13.215846300125122 18.648457527160645 13.322154998779297 12.867865562438965 13.972519874572754 12.700844764709473 17.540782928466797 19.756132125854492
1197500 64.889322 20.976929 43.912393	479 12.920881509780884 18.229981422424316 12.901859283447266 12.869645118713379 12.91047191619873 13.00154972076416 17.012889862060547 19.447072982788086
1200000 65.087439 18.133291 46.954149	480 12.725693464279175 17.96984100341797 12.676773071289063 12.656793594360352 12.993619918823242 12.575587272644043 16.988473892211914 18.951208114624023
1202500 65.319782 22.399011 42.920771	481 12.661973476409912 17.9041690826416 12.574180603027344 12.78892707824707 13.057628631591797 12.227157592773438 17.52423095703125 18.284107208251953
1205000 65.543012 29.465274 36.077739	482 12.927544832229614 18.242053985595703 12.769927978515625 12.624765396118164 13.45383358001709 12.861652374267578 17.235794067382813 19.248313903808594
1207500 65.761710 18.350153 47.411557	483 12.713328123092651 17.966416358947754 12.832986831665039 12.956839561462402 12.811277389526367 12.252208709716797 17.50296401977539 18.429868698120117
1210000 66.000446 22.322034 43.678412	484 12.71480393409729 17.977267265319824 12.741780281066895 12.767692565917969 12.736841201782227 12.61290168762207 17.62123680114746 18.333297729492188
1212500 66.235412 22.310934 43.924478	485 12.726667642593384 17.98183536529541 12.385005950927734 12.781448364257813 13.292012214660645 12.448204040527344 17.13889503479004 18.82477569580078
1215000 66.490212 26.522408 39.967804	486 12.52187180519104 17.70083236694336 12.410356521606445 13.079512596130371 12.399650573730469 12.197967529296875 17.48468589782715 17.91697883605957
1217500 66.715838 23.512031 43.203807	487 12.414512395858765 17.554645538330078 12.301135063171387 12.711012840270996 12.77106761932373 11.874834060668945 17.10158348083496 18.007707595825195
1220000 66.945683 28.163632 38.782051	488 12.804999351501465 18.096363067626953 13.081880569458008 12.69579029083252 13.162940979003906 12.279385566711426 17.558799743652344 18.633926391601563
1222500 67.158260 17.166270 49.991990	489 12.417380571365356 17.553733825683594 12.439332962036133 12.516987800598145 12.334025382995605 12.379176139831543 17.07880210876465 18.02866554260254
1225000 67.386301 28.209175 39.177125	490 12.457579612731934 17.610427856445313 12.791977882385254 12.62267780303955 12.530826568603516 11.884836196899414 17.5399169921875 17.680938720703125
1227500 67.612853 22.450304 45.162549	491 12.552592515945435 17.748827934265137 12.229515075683594 12.75974178314209 12.948888778686523 12.272224426269531 17.25716781616211 18.240488052368164
1230000 67.853937 25.587646 42.266291	492 12.667914628982544 17.910426139831543 12.683137893676758 12.877930641174316 12.761467933654785 12.349122047424316 17.58671760559082 18.234134674072266
1232500 68.088876 18.165901 49.922975	493 12.882769584655762 18.204301834106445 12.39126205444336 13.04495620727539 13.151638984680176 12.943221092224121 17.83567237854004 18.57293128967285
1235000 68.300652 29.057054 39.243598	494 12.78829288482666 18.084547996520996 12.869476318359375 12.762718200683594 12.722005844116211 12.798971176147461 17.963451385498047 18.205644607543945
1237500 68.543569 29.314766 39.228803	495 12.388791561126709 17.51207733154297 11.891531944274902 12.125069618225098 13.048506736755371 12.490057945251465 17.318315505981445 17.705839157104492
1240000 68.818131 31.333967 37.484164	496 12.736980199813843 18.01402473449707 12.076958656311035 13.099398612976074 12.991244316101074 12.780319213867188 17.869884490966797 18.158164978027344
1242500 69.076246 28.053646 41.022600	497 12.750420808792114 18.02993392944336 12.658266067504883 13.262045860290527 12.643242835998535 12.438128471374512 17.84286880493164 18.216999053955078
1245000 69.336511 29.358842 39.977668	498 12.653149843215942 17.877235412597656 12.472004890441895 12.84774398803711 12.6880521774292 12.604798316955566 17.19415855407715 18.560312271118164
1247500 69.582979 29.670868 39.912112	499 12.804242849349976 18.097963333129883 12.876579284667969 12.849892616271973 12.698724746704102 12.79177474975586 17.588029861450195 18.60789680480957
1250000 69.851928 24.688013 45.163915	500 13.070655107498169 18.45654010772705 12.993570327758789 13.050492286682129 13.317355155944824 12.921202659606934 17.437665939331055 19.475414276123047
1252500 70.095373 24.314155 45.781218	501 12.907734632492065 18.250182151794434 12.867724418640137 12.904274940490723 12.720069885253906 13.138869285583496 17.89771842956543 18.602645874023438
1255000 70.357742 23.746858 46.610884	502 12.575340986251831 17.772138595581055 12.231210708618164 13.125123023986816 12.39086627960205 12.554163932800293 17.24846649169922 18.29581069946289
1257500 70.616937 29.602932 41.014005	503 12.757415056228638 18.030409812927246 12.67800521850586 12.694937705993652 12.909850120544434 12.746867179870605 17.66896629333496 18.39185333251953
1260000 70.841272 27.699827 43.141444	504 12.636805534362793 17.857020378112793 11.824458122253418 13.176506996154785 12.518806457519531 13.027450561523438 17.483413696289063 18.230627059936523
1262500 71.102902 28.026699 43.076203	505 12.572418451309204 17.7764949798584 12.333423614501953 12.628893852233887 12.857866287231445 12.469490051269531 17.490962982177734 18.062026977539063
1265000 71.342435 25.978487 45.363948	506 12.852332830429077 18.154132843017578 12.540034294128418 13.061452865600586 13.112469673156738 12.695374488830566 17.20887565612793 19.099390029907227
1267500 71.577616 20.147752 51.429864	507 12.613393545150757 17.830281257629395 12.549675941467285 12.67393684387207 12.702428817749023 12.527532577514648 17.377214431762695 18.283348083496094
1270000 71.826645 25.088585 46.738060	508 12.850592851638794 18.16616439819336 12.628662109375 12.912118911743164 12.682507514953613 13.179082870483398 17.739774703979492 18.592554092407227
1272500 72.044905 24.182421 47.862484	509 12.893386125564575 18.21702480316162 12.478264808654785 12.94497013092041 13.220108985900879 12.930200576782227 17.45460319519043 18.979446411132813
1275000 72.305058 23.039399 49.265659	510 12.830933570861816 18.124428749084473 12.914814949035645 12.244087219238281 13.249505043029785 12.915327072143555 17.411733627319336 18.83712387084961
1277500 72.544386 28.210155 44.334231	511 12.630639791488647 17.842228889465332 12.495320320129395 12.505638122558594 12.578985214233398 12.942615509033203 17.319639205932617 18.364818572998047
1280000 72.805650 30.304263 42.501388	512 12.556990385055542 17.73495388031006 12.296050071716309 12.422186851501465 12.631291389465332 12.878433227539063 17.182464599609375 18.287443161010742
1282500 73.071442 29.283389 43.788053	513 12.587018013000488 17.77249240875244 12.032150268554688 12.398117065429688 12.84976577758789 13.068038940429688 16.97439956665039 18.570585250854492
1285000 73.312115 29.827932 43.484183	514 12.91942286491394 18.25032615661621 12.897078514099121 12.735481262207031 13.389915466308594 12.655216217041016 17.51462745666504 18.986024856567383
1287500 73.558041 25.591196 47.966845	515 12.823410511016846 18.11687660217285 11.752410888671875 13.36828899383545 13.110401153564453 13.062541007995605 17.61190414428711 18.621849060058594
1290000 73.805684 26.337332 47.468352	516 12.893054008483887 18.234216690063477 12.46472454071045 12.983362197875977 13.432353019714355 12.691776275634766 17.9622745513916 18.50615882873535
1292500 74.051999 24.038840 50.013159	517 12.487356185913086 17.63616943359375 12.240114212036133 12.674691200256348 12.420241355895996 12.614377975463867 16.894989013671875 18.377349853515625
1295000 74.282336 25.150727 49.131609	518 12.768046140670776 18.021138191223145 12.295685768127441 13.005738258361816 12.602932929992676 13.167827606201172 17.019155502319336 19.023120880126953
1297500 74.522693 27.968683 46.554010	519 12.555330276489258 17.74885845184326 12.290698051452637 12.9857759475708 12.514322280883789 12.430524826049805 17.31133460998535 18.186382293701172
1300000 74.767649 24.791280 49.976369	520 12.421984672546387 17.560426712036133 12.635722160339355 12.700296401977539 12.111231803894043 12.24068832397461 17.316707611083984 17.80414581298828
1302500 75.000600 28.212483 46.788117	521 12.322299242019653 17.42020320892334 11.823040962219238 12.473094940185547 12.552660942077637 12.440400123596191 17.454402923583984 17.386003494262695
1305000 75.266303 25.956550 49.309753	522 12.802567720413208 18.088769912719727 12.284896850585938 12.735065460205078 13.343082427978516 12.8472261428833 17.38115882873535 18.7963809967041
1307500 75.523024 23.651277 51.871747	523 12.513171195983887 17.687801361083984 12.579778671264648 12.732783317565918 12.44188117980957 12.29824161529541 17.172607421875 18.20299530029297
1310000 75.780069 27.628387 48.151682	524 12.50468111038208 17.671542167663574 12.262521743774414 12.818025588989258 12.225451469421387 12.712725639343262 17.100873947143555 18.242210388183594
1312500 76.027291 23.018778 53.008513	525 12.20122504234314 17.244994163513184 12.249545097351074 12.211615562438965 12.067329406738281 12.276410102844238 16.753480911254883 17.736507415771484
1315000 76.267967 27.892413 48.375554	526 12.52469515800476 17.68682861328125 12.654562950134277 12.691720962524414 12.356449127197266 12.396047592163086 16.78201675415039 18.59164047241211
1317500 76.528495 32.594607 43.933888	527 12.741811990737915 18.00342845916748 12.455995559692383 12.826248168945313 12.319117546081543 13.365886688232422 17.40923309326172 18.597623825073242
1320000 76.791578 33.997182 42.794396	528 12.634071826934814 17.852460861206055 12.766265869140625 12.815500259399414 12.29387092590332 12.660650253295898 17.268104553222656 18.436817169189453
1322500 77.074616 30.133601 46.941015	529 12.488200902938843 17.652731895446777 12.241236686706543 12.200291633605957 12.7030611038208 12.80821418762207 17.28750991821289 18.017953872680664
1325000 77.318356 26.866522 50.451834	530 12.431442499160767 17.569424629211426 12.161226272583008 12.424731254577637 12.59247875213623 12.547333717346191 17.013654708862305 18.125194549560547
1327500 77.558763 24.839972 52.718791	531 12.450515508651733 17.59295654296875 12.44177532196045 12.361581802368164 12.494384765625 12.50432014465332 16.924585342407227 18.261327743530273
1330000 77.830573 27.867975 49.962598	532 12.548283576965332 17.743300437927246 12.431601524353027 12.252418518066406 12.47972583770752 13.029388427734375 17.51606559753418 17.970535278320313
1332500 78.086077 20.367476 57.718601	533 12.540161848068237 17.727581024169922 12.378150939941406 12.887707710266113 12.22780704498291 12.66698169708252 17.393463134765625 18.06169891357422
1335000 78.347271 39.967315 38.379956	534 12.487485885620117 17.65398597717285 12.03471851348877 12.735797882080078 12.73465633392334 12.444770812988281 17.122285842895508 18.185686111450195
1337500 78.629901 24.772514 53.857387	535 12.446126699447632 17.597278594970703 12.228426933288574 12.599281311035156 12.119248390197754 12.837550163269043 17.689414978027344 17.505142211914063
1340000 78.920042 37.375382 41.544660	536 12.231839418411255 17.292933464050293 12.199392318725586 12.341194152832031 11.749126434326172 12.63764476776123 17.158281326293945 17.42758560180664
1342500 79.230563 40.364780 38.865783	537 12.56768250465393 17.750980377197266 11.942510604858398 13.128506660461426 12.659586906433105 12.540125846862793 17.133695602416992 18.36826515197754
1345000 79.521496 30.825506 48.695990	538 12.514131784439087 17.662320137023926 12.137055397033691 12.805829048156738 12.459611892700195 12.654030799865723 16.847108840942383 18.47753143310547
1347500 79.800340 23.872720 55.927620	539 12.567185401916504 17.76926326751709 12.182558059692383 12.904829025268555 12.615995407104492 12.565359115600586 17.494089126586914 18.044437408447266
1350000 80.075690 29.902639 50.173050	540 12.731441259384155 17.988877296447754 12.695216178894043 12.894500732421875 12.930639266967773 12.40540885925293 17.30540657043457 18.672348022460938
1352500 80.332854 29.054610 51.278244	541 12.78663945198059 18.047101974487305 12.258127212524414 12.837401390075684 12.92518138885498 13.125847816467285 17.38503646850586 18.70916748046875
1355000 80.587773 26.554296 54.033477	542 12.70008897781372 17.93399715423584 12.473793029785156 12.829506874084473 12.334861755371094 13.16219425201416 17.167179107666016 18.700815200805664
1357500 80.858636 25.091483 55.767153	543 12.582916975021362 17.76687526702881 12.489160537719727 12.593423843383789 12.501527786254883 12.74755573272705 16.874164581298828 18.65958595275879
1360000 81.123866 27.964021 53.159845	544 12.883636474609375 18.20669651031494 12.897336959838867 12.566909790039063 12.576370239257813 13.493928909301758 17.49216079711914 18.921232223510742
1362500 81.405017 30.858566 50.546451	545 12.84085488319397 18.138407707214355 12.593820571899414 12.759831428527832 12.86568832397461 13.144079208374023 17.39513397216797 18.881681442260742
1365000 81.686991 29.586123 52.100868	546 12.640480518341064 17.85816192626953 12.496244430541992 12.774622917175293 12.405913352966309 12.885141372680664 17.274545669555664 18.4417781829834
1367500 81.948980 23.335097 58.613883	547 12.684819459915161 17.93416976928711 12.728798866271973 12.845895767211914 12.23016357421875 12.934419631958008 17.733226776123047 18.135112762451172
1370000 82.209607 27.903085 54.306522	548 12.597103595733643 17.798072814941406 12.471171379089355 12.938040733337402 12.323107719421387 12.656094551086426 17.091039657592773 18.50510597229004
1372500 82.476753 32.748964 49.727789	549 12.660285472869873 17.904691696166992 12.839749336242676 12.526581764221191 12.327105522155762 12.947705268859863 17.63142967224121 18.177953720092773
1375000 82.746237 28.479403 54.266834	550 12.310957670211792 17.406797409057617 12.267770767211914 12.43225383758545 12.006030082702637 12.537775993347168 17.420616149902344 17.39297866821289
1377500 83.039860 43.789048 39.250813	551 12.588248252868652 17.793893814086914 12.15923023223877 12.585148811340332 12.688775062561035 12.919838905334473 17.780677795410156 17.807109832763672
1380000 83.304683 27.320275 55.984407	552 12.724756002426147 17.97702407836914 12.15456485748291 13.021483421325684 12.702251434326172 13.020724296569824 17.684741973876953 18.269306182861328
1382500 83.568130 24.900455 58.667674	553 12.423780918121338 17.552163124084473 11.69103717803955 12.357943534851074 12.776418685913086 12.86972427368164 17.381011962890625 17.72331428527832
1385000 83.824878 21.523118 62.301760	554 12.42525577545166 17.563579559326172 12.040411949157715 12.851045608520508 12.437881469726563 12.371684074401855 17.1314640045166 17.995695114135742
1387500 84.074381 26.912903 57.161478	555 12.417030811309814 17.548107147216797 11.8746337890625 13.045419692993164 12.507478713989258 12.240591049194336 17.309682846069336 17.786531448364258
1390000 84.330069 34.429980 49.900088	556 12.67434287071228 17.9130916595459 12.791656494140625 12.80760669708252 12.65733814239502 12.440770149230957 17.332935333251953 18.493247985839844
1392500 84.592226 29.205918 55.386308	557 12.519209861755371 17.70066738128662 12.437225341796875 12.929241180419922 12.399699211120605 12.310673713684082 17.602092742919922 17.79924201965332
1395000 84.834405 30.236339 54.598066	558 12.763087272644043 18.039145469665527 13.026329040527344 13.12002944946289 12.374786376953125 12.531204223632813 18.2185115814209 17.859779357910156
1397500 85.092992 25.483960 59.609033	559 12.656208753585815 17.899717330932617 12.40053653717041 13.134621620178223 12.68000316619873 12.409673690795898 17.7994327545166 18.000001907348633
1400000 85.359968 30.783459 54.576510	560 12.63678789138794 17.84600257873535 11.966632843017578 13.160605430603027 12.528471946716309 12.891441345214844 17.300186157226563 18.39181900024414
1402500 85.626206 33.133486 52.492719	561 12.444928407669067 17.587634086608887 12.010072708129883 12.452174186706543 12.820929527282715 12.496537208557129 17.390621185302734 17.78464698791504
1405000 85.900658 28.890635 57.010022	562 12.804590940475464 18.076830863952637 13.023052215576172 12.728911399841309 12.85702896118164 12.609371185302734 17.561307907104492 18.59235382080078
1407500 86.182776 31.054204 55.128572	563 12.785573720932007 18.06967544555664 12.863655090332031 12.559117317199707 13.171374320983887 12.548148155212402 17.95819664001465 18.181154251098633
1410000 86.468222 32.564054 53.904168	564 12.406034469604492 17.548853874206543 12.096068382263184 12.703815460205078 12.75545597076416 12.068798065185547 17.29804039001465 17.799667358398438
1412500 86.763623 42.410060 44.353562	565 12.389457941055298 17.50978946685791 11.634682655334473 12.414593696594238 12.685680389404297 12.822875022888184 17.386693954467773 17.632884979248047
1415000 87.058284 30.782139 56.276145	566 12.530996322631836 17.70358657836914 12.350934982299805 12.381461143493652 12.499195098876953 12.892394065856934 17.45675277709961 17.950420379638672
1417500 87.336609 29.530604 57.806005	567 12.229477405548096 17.272642135620117 12.506037712097168 12.45777416229248 12.242774963378906 11.711322784423828 16.498815536499023 18.04646873474121
1420000 87.639599 49.493019 38.146580	568 12.60529613494873 17.819339752197266 12.464873313903809 12.980683326721191 12.370809555053711 12.604818344116211 17.43438148498535 18.20429801940918
1422500 87.916906 27.445182 60.471724	569 12.60806155204773 17.81541919708252 12.787301063537598 12.452337265014648 12.739212036132813 12.45339584350586 17.607471466064453 18.023366928100586
1425000 88.206839 34.738354 53.468485	570 12.872341394424438 18.20056438446045 13.089568138122559 12.776593208312988 12.7799072265625 12.843297004699707 17.985858917236328 18.41526985168457
1427500 88.495512 31.849481 56.646031	571 12.740215539932251 17.976295471191406 13.11068344116211 12.74935531616211 12.816020965576172 12.284802436828613 17.22939109802246 18.72319984436035
1430000 88.781080 39.133920 49.647160	572 12.852029085159302 18.161131858825684 12.900928497314453 12.731048583984375 12.754166603088379 13.02197265625 17.75259780883789 18.569665908813477
1432500 89.058179 38.483991 50.574188	573 12.592512130737305 17.787769317626953 12.70937728881836 12.676932334899902 12.63427734375 12.349461555480957 17.447710037231445 18.12782859802246
1435000 89.345539 32.618650 56.726889	574 12.710052728652954 17.95613670349121 12.715496063232422 13.020835876464844 12.431819915771484 12.672059059143066 17.56555938720703 18.34671401977539
1437500 89.623147 26.202541 63.420606	575 12.61607551574707 17.833179473876953 12.51879596710205 12.819450378417969 12.713460922241211 12.41259479522705 17.785907745361328 17.880451202392578
1440000 89.889934 25.578938 64.310996	576 12.466108083724976 17.625232696533203 12.05469036102295 12.743193626403809 12.370694160461426 12.695854187011719 17.481203079223633 17.769262313842773
1442500 90.150332 32.850715 57.299617	577 12.70455002784729 17.939170837402344 12.945673942565918 13.096883773803711 12.28520679473877 12.490435600280762 17.587791442871094 18.290550231933594
1445000 90.445541 28.204736 62.240805	578 12.66141414642334 17.874337196350098 12.396585464477539 12.988746643066406 12.735544204711914 12.5247802734375 17.2044677734375 18.544206619262695
1447500 90.743311 33.056514 57.686797	579 12.654457569122314 17.87505531311035 12.528571128845215 13.012642860412598 12.29173755645752 12.784878730773926 17.17046356201172 18.579647064208984
1450000 91.030650 41.867968 49.162681	580 12.52638840675354 17.69644069671631 12.62588119506836 13.113109588623047 12.077801704406738 12.288761138916016 17.110332489013672 18.282548904418945
1452500 91.337776 31.465497 59.872278	581 12.705169677734375 17.955177307128906 12.346705436706543 13.319666862487793 12.68863296508789 12.465673446655273 17.225196838378906 18.685157775878906
1455000 91.633908 33.576633 58.057275	582 12.558175086975098 17.736634254455566 12.20279598236084 12.568523406982422 12.553497314453125 12.907883644104004 16.988061904907227 18.485206604003906
1457500 91.939511 30.680005 61.259506	583 12.661852359771729 17.896573066711426 12.44838809967041 13.009148597717285 12.67196273803711 12.51791000366211 17.46330451965332 18.32984161376953
1460000 92.225479 27.658664 64.566815	584 12.794487476348877 18.091225624084473 12.194721221923828 13.072900772094727 13.117987632751465 12.792340278625488 17.76534652709961 18.417104721069336
1462500 92.500947 30.944205 61.556742	585 12.752349853515625 18.02695655822754 12.083471298217773 12.997281074523926 12.959147453308105 12.969499588012695 18.110153198242188 17.94375991821289
1465000 92.762191 26.170221 66.591970	586 12.898074865341187 18.220478057861328 12.986278533935547 12.945149421691895 12.770011901855469 12.890859603881836 17.62747573852539 18.813480377197266
1467500 93.039008 29.980910 63.058098	587 12.246084690093994 17.317577362060547 11.873150825500488 13.03144359588623 12.194330215454102 11.885414123535156 16.988874435424805 17.64628028869629
1470000 93.331765 33.776163 59.555602	588 12.739617109298706 18.013465881347656 12.588682174682617 12.878800392150879 12.707576751708984 12.783409118652344 17.72909927368164 18.297832489013672
1472500 93.624815 32.835642 60.789173	589 12.932429075241089 18.27617073059082 13.195718765258789 13.199783325195313 12.920109748840332 12.414104461669922 17.723705291748047 18.828636169433594
1475000 93.897582 24.545312 69.352271	590 12.33418321609497 17.421643257141113 12.271190643310547 12.72156047821045 11.956278800964355 12.387702941894531 16.808767318725586 18.03451919555664
1477500 94.196238 37.774751 56.421487	591 12.532323598861694 17.708231925964355 12.769944190979004 12.183021545410156 12.398438453674316 12.7778902053833 17.13521385192871 18.28125
1480000 94.459227 29.785869 64.673358	592 12.700318574905396 17.951631546020508 12.617684364318848 12.776909828186035 12.609436988830566 12.797243118286133 17.428203582763672 18.475059509277344
1482500 94.726280 26.071516 68.654763	593 12.605668783187866 17.808737754821777 12.472870826721191 12.626243591308594 12.810393333435059 12.513167381286621 17.246030807495117 18.371444702148438
1485000 94.992328 27.852033 67.140295	594 12.672057390213013 17.89927864074707 12.103446960449219 12.929691314697266 12.684636116027832 12.970455169677734 17.39249038696289 18.40606689453125
1487500 95.244429 32.320623 62.923806	595 12.626330852508545 17.85055160522461 12.5012788772583 12.867383003234863 12.538690567016602 12.597970962524414 17.655607223510742 18.045495986938477
1490000 95.521241 35.804808 59.716432	596 12.435317039489746 17.568355560302734 12.146964073181152 12.796236038208008 12.279848098754883 12.518219947814941 16.967782974243164 18.168928146362305
1492500 95.801879 29.287615 66.514264	597 12.86880874633789 18.183341026306152 12.975109100341797 12.764809608459473 12.728032112121582 13.007284164428711 17.80024528503418 18.566436767578125
1495000 96.079951 32.053579 64.026373	598 12.736762046813965 17.997801780700684 12.905204772949219 12.609125137329102 12.983348846435547 12.449369430541992 17.76844024658203 18.227163314819336
1497500 96.356354 24.690976 71.665377	599 12.536832809448242 17.719056129455566 12.013459205627441 12.706353187561035 12.725640296936035 12.701878547668457 17.22031593322754 18.217796325683594
1500000 96.624009 23.743847 72.880161	600 12.395223617553711 17.526206016540527 12.150986671447754 12.713991165161133 12.252326011657715 12.463590621948242 17.38739013671875 17.665021896362305
1502500 96.912601 38.287298 58.625302	601 12.28099536895752 17.361592292785645 12.044294357299805 12.347851753234863 12.394997596740723 12.336837768554688 16.941181182861328 17.78200340270996
1505000 97.175029 31.191664 65.983366	602 12.70421028137207 17.96475124359131 12.676194190979004 13.096244812011719 12.806829452514648 12.23757266998291 17.870668411254883 18.058834075927734
1507500 97.450009 33.191410 64.258598	603 12.375275373458862 17.50016498565674 12.361430168151855 12.266700744628906 12.32736587524414 12.545604705810547 17.372589111328125 17.62774085998535
1510000 97.739867 36.419357 61.320509	604 12.588505983352661 17.799785614013672 12.42689037322998 12.736804962158203 12.949088096618652 12.241240501403809 17.47712516784668 18.122446060180664
1512500 98.006346 29.302068 68.704278	605 12.572858572006226 17.774097442626953 12.425643920898438 12.317523956298828 12.641327857971191 12.906938552856445 17.386276245117188 18.16191864013672
1515000 98.265723 32.310480 65.955244	606 12.735527038574219 18.00806999206543 12.149351119995117 13.157349586486816 13.024434089660645 12.610973358154297 17.517566680908203 18.498573303222656
1517500 98.531638 27.535215 70.996423	607 12.712811708450317 17.95444393157959 12.056164741516113 12.63137149810791 13.517020225524902 12.646690368652344 17.244291305541992 18.664596557617188
1520000 98.794747 26.600901 72.193846	608 12.875276803970337 18.181498527526855 12.9262113571167 13.253816604614258 13.108755111694336 12.212324142456055 17.29298210144043 19.07001495361328
1522500 99.076409 34.277351 64.799058	609 12.578397989273071 17.776351928710938 12.824164390563965 12.24431037902832 12.948259353637695 12.296857833862305 17.267316818237305 18.28538703918457
1525000 99.371688 33.121523 66.250165	610 12.602397441864014 17.81205940246582 12.561955451965332 12.326083183288574 13.235977172851563 12.285573959350586 17.439516067504883 18.184602737426758
1527500 99.656582 27.229596 72.426986	611 12.716811418533325 17.9785737991333 12.3659029006958 12.710537910461426 13.24374771118164 12.547057151794434 17.488428115844727 18.468719482421875
1530000 99.938718 30.567814 69.370904	612 13.000515937805176 18.357322692871094 13.12192440032959 12.822903633117676 13.357218742370605 12.700016975402832 17.49986457824707 19.214780807495117
1532500 100.206932 29.357315 70.849617	613 12.785750389099121 18.059195518493652 12.975317001342773 12.670928001403809 13.247669219970703 12.2490873336792 17.685115814208984 18.43327522277832
1535000 100.491651 35.808586 64.683065	614 12.785778522491455 18.072726249694824 12.81279182434082 12.451874732971191 13.590222358703613 12.288225173950195 17.851333618164063 18.294118881225586
1537500 100.787441 27.134849 73.652593	615 12.68939208984375 17.934794425964355 12.738242149353027 12.444802284240723 13.460655212402344 12.113868713378906 17.516599655151367 18.352989196777344
1540000 101.056421 33.318805 67.737616	616 12.724345207214355 17.985648155212402 12.674180030822754 12.782242774963379 12.710453987121582 12.730504035949707 17.41339683532715 18.557899475097656
1542500 101.329237 30.587107 70.742130	617 12.83852505683899 18.136544227600098 13.219395637512207 12.97453784942627 12.922788619995117 12.237378120422363 17.58286476135254 18.690223693847656
1545000 101.593799 26.890058 74.703741	618 12.807180881500244 18.10143280029297 12.843148231506348 12.648869514465332 13.29941463470459 12.437291145324707 17.769208908081055 18.433656692504883
1547500 101.870695 35.224745 66.645950	619 13.091286420822144 18.50405788421631 13.194228172302246 12.988837242126465 13.480927467346191 12.701152801513672 18.908342361450195 18.099773406982422
1550000 102.143364 30.683160 71.460204	620 13.013786792755127 18.39268684387207 13.475357055664063 12.690423965454102 13.401511192321777 12.487854957580566 18.11500358581543 18.67037010192871
1552500 102.412673 30.349972 72.062700	621 12.629072904586792 17.858717918395996 12.250466346740723 12.421393394470215 13.626167297363281 12.21826457977295 17.825576782226563 17.89185905456543
1555000 102.674531 30.655385 72.019145	622 12.600902318954468 17.81172275543213 12.74649715423584 12.373320579528809 13.353643417358398 11.930148124694824 17.59841537475586 18.0250301361084
1557500 102.954321 32.201771 70.752550	623 12.743783235549927 18.00597095489502 12.876317977905273 12.568857192993164 13.039656639099121 12.490301132202148 17.38648223876953 18.625459671020508
1560000 103.227249 35.822546 67.404702	624 12.849812984466553 18.165979385375977 13.103734016418457 13.050299644470215 12.963263511657715 12.281954765319824 17.839622497558594 18.49233627319336
1562500 103.501597 28.710301 74.791296	625 12.68219804763794 17.907682418823242 13.036179542541504 12.596404075622559 12.925814628601074 12.170393943786621 17.266735076904297 18.548629760742188
1565000 103.760254 27.212610 76.547644	626 12.86641788482666 18.1582088470459 12.868154525756836 12.727644920349121 13.359156608581543 12.51071548461914 17.6966609954834 18.6197566986084
1567500 104.022545 30.024774 73.997771	627 12.614447355270386 17.82640266418457 12.88520622253418 12.315963745117188 12.92530632019043 12.331313133239746 17.359329223632813 18.293476104736328
1570000 104.286636 33.186353 71.100284	628 12.830642223358154 18.138920783996582 13.0238037109375 12.566893577575684 13.146553039550781 12.585318565368652 18.07358169555664 18.204259872436523
1572500 104.541833 30.671800 73.870032	629 13.199753999710083 18.658056259155273 13.651660919189453 12.921164512634277 13.237704277038574 12.988486289978027 18.29612159729004 19.019990921020508
1575000 104.793635 24.094486 80.699150	630 12.668920278549194 17.89206600189209 13.26968002319336 12.880463600158691 13.050141334533691 11.475396156311035 17.39198112487793 18.39215087890625
1577500 105.051454 38.235380 66.816074	631 13.079671859741211 18.485533714294434 13.206446647644043 13.020509719848633 13.551346778869629 12.540384292602539 18.023372650146484 18.947694778442383
1580000 105.315797 30.089739 75.226058	632 13.008702039718628 18.348133087158203 13.327655792236328 12.844502449035645 13.383814811706543 12.478835105895996 17.17425537109375 19.522010803222656
1582500 105.580392 38.434573 67.145819	633 13.372638702392578 18.898184776306152 14.032665252685547 12.943741798400879 13.192208290100098 13.321939468383789 18.1925048828125 19.603864669799805
1585000 105.813466 16.799976 89.013491	634 13.277003765106201 18.73310375213623 14.129536628723145 12.338093757629395 13.716405868530273 12.923978805541992 17.70709800720215 19.759109497070313
1587500 106.052250 25.754742 80.297508	635 13.36286449432373 18.891559600830078 13.780754089355469 12.675020217895508 13.620623588562012 13.375060081481934 18.7646541595459 19.018465042114258
1590000 106.301327 28.339064 77.962262	636 13.10502552986145 18.512189865112305 13.632607460021973 12.384000778198242 13.711424827575684 12.692069053649902 18.16927719116211 18.8551025390625
1592500 106.532046 27.379131 79.152914	637 13.280379295349121 18.7188138961792 14.442479133605957 12.172362327575684 13.710516929626465 12.796158790588379 17.86935806274414 19.568269729614258
1595000 106.792190 27.324722 79.467468	638 12.91187310218811 18.23453140258789 13.386968612670898 12.47929859161377 13.553384780883789 12.227840423583984 17.68526840209961 18.783794403076172
1597500 107.039909 33.744383 73.295525	639 12.810408353805542 18.096665382385254 13.095870971679688 12.371553421020508 13.348947525024414 12.425261497497559 17.484891891479492 18.708438873291016
1600000 107.297317 32.830468 74.466849	640 12.99445390701294 18.342278480529785 13.823796272277832 12.38115119934082 13.723791122436523 12.049077033996582 17.996501922607422 18.68805503845215
